Cm_Code,Commodity,Cn_Code,Country,Year,Beginning Stocks,Sow Beginning Stocks,Dairy Cows Beg. Stocks,Beef Cows Beg. Stocks,Production,Imports,Total Supply,Exports,Sow Slaughter,Cow Slaughter,Calf Slaughter,Domestic Consumption,Total Slaughter,Loss And Residual,Ending Stocks,Total Distribution,Total Use,Unit Description
11000,"Animal Numbers, Cattle",IN,India,2012,300000,0,117500,0,63500,0,363500,0,0,0,0,0,31800,32094,299606,363500,0,
11000,"Animal Numbers, Cattle",IN,India,2013,299606,0,118598,0,65000,0,364606,0,0,0,0,0,34500,29506,300600,364606,0,
11000,"Animal Numbers, Cattle",IN,India,2014,300600,0,123000,0,66000,0,366600,0,0,0,0,0,37000,28500,301100,366600,0,
11000,"Animal Numbers, Cattle",IN,India,2015,301100,0,125000,0,67000,0,368100,0,0,0,0,0,37000,28500,302600,368100,0,
11000,"Animal Numbers, Cattle",IN,India,2016,302600,0,127000,0,67500,0,370100,0,0,0,0,0,38000,28500,303600,370100,0,
11000,"Animal Numbers, Cattle",IN,India,2017,303600,0,129000,0,68200,0,371800,0,0,0,0,0,38400,28400,305000,371800,0,
11000,"Animal Numbers, Cattle",IN,India,2018,305000,0,130000,0,68700,0,373700,0,0,0,0,0,39000,28300,306400,373700,0,
11000,"Animal Numbers, Cattle",JA,Japan,2000,4588,0,992,635,1473,15,6076,0,0,623,6,0,1302,244,4530,6076,0,
11000,"Animal Numbers, Cattle",JA,Japan,2001,4530,0,971,630,1440,19,5989,0,0,511,5,0,1107,319,4563,5989,0,
11000,"Animal Numbers, Cattle",JA,Japan,2002,4563,0,966,637,1435,15,6013,0,0,549,5,0,1268,221,4524,6013,0,
11000,"Animal Numbers, Cattle",JA,Japan,2003,4524,0,964,643,1428,23,5975,0,0,543,8,0,1210,287,4478,5975,0,
11000,"Animal Numbers, Cattle",JA,Japan,2004,4478,0,936,624,1425,21,5924,0,0,574,10,0,1265,258,4401,5924,0,
11000,"Animal Numbers, Cattle",JA,Japan,2005,4401,0,910,623,1415,25,5841,0,0,554,9,0,1234,217,4390,5841,0,
11000,"Animal Numbers, Cattle",JA,Japan,2006,4390,0,900,621,1400,26,5816,0,0,560,7,0,1216,209,4391,5816,0,
11000,"Animal Numbers, Cattle",JA,Japan,2007,4391,0,871,635,1425,25,5841,0,0,539,8,0,1206,237,4398,5841,0,
11000,"Animal Numbers, Cattle",JA,Japan,2008,4398,0,862,667,1397,20,5815,0,0,553,11,0,1238,154,4423,5815,0,
11000,"Animal Numbers, Cattle",JA,Japan,2009,4423,0,985,681,1383,16,5822,0,0,551,11,0,1228,218,4376,5822,0,
11000,"Animal Numbers, Cattle",JA,Japan,2010,4376,0,964,675,1359,16,5751,0,0,546,9,0,1218,303,4230,5751,0,
11000,"Animal Numbers, Cattle",JA,Japan,2011,4230,0,933,668,1298,12,5540,0,0,528,8,0,1174,194,4172,5540,0,
11000,"Animal Numbers, Cattle",JA,Japan,2012,4172,0,943,645,1280,14,5466,0,0,546,9,0,1199,202,4065,5466,0,
11000,"Animal Numbers, Cattle",JA,Japan,2013,4065,0,923,618,1237,12,5314,0,0,556,7,0,1185,167,3962,5314,0,
11000,"Animal Numbers, Cattle",JA,Japan,2014,3962,0,893,595,1217,10,5189,0,0,534,7,0,1157,172,3860,5189,0,
11000,"Animal Numbers, Cattle",JA,Japan,2015,3860,0,870,578,1210,9,5079,0,0,514,6,0,1107,148,3824,5079,0,
11000,"Animal Numbers, Cattle",JA,Japan,2016,3824,0,871,589,1194,9,5027,0,0,480,5,0,1051,154,3822,5027,0,
11000,"Animal Numbers, Cattle",JA,Japan,2017,3822,0,852,597,1201,15,5038,0,0,468,5,0,1045,151,3842,5038,0,
11000,"Animal Numbers, Cattle",JA,Japan,2018,3842,0,847,610,1200,14,5056,0,0,484,5,0,1056,161,3839,5056,0,
11000,"Animal Numbers, Cattle",KZ,Kazakhstan,2000,3600,0,1800,350,1550,1,5151,3,0,0,0,0,1550,140,3458,5151,0,
11000,"Animal Numbers, Cattle",KS,"Korea, South",2000,2487,0,306,726,657,0,3144,0,0,548,0,0,998,12,2134,3144,0,
11000,"Animal Numbers, Cattle",KS,"Korea, South",2001,2134,0,307,593,559,1,2694,5,0,369,0,0,729,6,1954,2694,0,
11000,"Animal Numbers, Cattle",KS,"Korea, South",2002,1954,0,318,532,638,1,2593,0,0,313,0,0,633,6,1954,2593,0,
11000,"Animal Numbers, Cattle",KS,"Korea, South",2003,1954,0,308,532,631,3,2588,0,0,269,0,0,584,5,1999,2588,0,
11000,"Animal Numbers, Cattle",KS,"Korea, South",2004,1999,0,296,543,742,2,2743,0,0,255,0,0,575,5,2163,2743,0,
11000,"Animal Numbers, Cattle",KS,"Korea, South",2005,2163,0,286,617,750,1,2914,0,0,258,0,0,612,4,2298,2914,0,
11000,"Animal Numbers, Cattle",KS,"Korea, South",2006,2298,0,274,675,818,3,3119,0,0,273,0,0,630,5,2484,3119,0,
11000,"Animal Numbers, Cattle",KS,"Korea, South",2007,2484,0,266,762,859,0,3343,0,0,308,0,0,684,5,2654,3343,0,
11000,"Animal Numbers, Cattle",KS,"Korea, South",2008,2654,0,310,941,996,0,3650,0,0,353,0,0,769,5,2876,3650,0,
11000,"Animal Numbers, Cattle",KS,"Korea, South",2009,2876,0,303,1023,1023,0,3899,0,0,381,0,0,815,5,3079,3899,0,
11000,"Animal Numbers, Cattle",KS,"Korea, South",2010,3079,0,304,1085,1026,0,4105,0,0,342,0,0,753,74,3278,4105,0,
11000,"Animal Numbers, Cattle",KS,"Korea, South",2011,3278,0,278,1147,1010,0,4288,0,0,348,0,0,853,81,3354,4288,0,
11000,"Animal Numbers, Cattle",KS,"Korea, South",2012,3354,0,283,1249,1105,0,4459,0,0,494,0,0,970,10,3479,4459,0,
11000,"Animal Numbers, Cattle",KS,"Korea, South",2013,3479,0,299,1232,944,0,4423,0,0,565,0,0,1071,10,3342,4423,0,
11000,"Animal Numbers, Cattle",KS,"Korea, South",2014,3342,0,304,1166,1182,0,4524,0,0,509,0,0,1042,10,3472,4524,0,
11000,"Animal Numbers, Cattle",KS,"Korea, South",2015,3472,0,347,1393,881,0,4353,0,0,490,0,0,1006,10,3337,4353,0,
11000,"Animal Numbers, Cattle",KS,"Korea, South",2016,3337,0,334,1339,916,0,4253,0,0,426,0,0,861,11,3381,4253,0,
11000,"Animal Numbers, Cattle",KS,"Korea, South",2017,3381,0,327,1355,932,0,4313,0,0,404,0,0,873,12,3428,4313,0,
11000,"Animal Numbers, Cattle",KS,"Korea, South",2018,3428,0,319,1380,947,0,4375,0,0,393,0,0,867,11,3497,4375,0,
11000,"Animal Numbers, Cattle",MX,Mexico,2000,25220,0,2200,10800,8460,235,33915,1224,0,1500,425,0,6925,438,25328,33915,0,
11000,"Animal Numbers, Cattle",MX,Mexico,2001,25328,0,2350,10800,8600,257,34185,1142,0,1900,425,0,7075,619,25349,34185,0,
11000,"Animal Numbers, Cattle",MX,Mexico,2002,25349,0,2450,10000,8200,206,33755,948,0,1750,400,0,6308,488,26011,33755,0,
11000,"Animal Numbers, Cattle",MX,Mexico,2003,26011,0,2550,9500,8000,53,34064,1240,0,1725,400,0,7025,600,25199,34064,0,
11000,"Animal Numbers, Cattle",MX,Mexico,2004,25199,0,2650,9000,7800,68,33067,1375,0,1950,400,0,6775,608,24309,33067,0,
11000,"Animal Numbers, Cattle",MX,Mexico,2005,24309,0,2750,8000,7275,85,31669,1259,0,1850,375,0,6150,591,23669,31669,0,
11000,"Animal Numbers, Cattle",MX,Mexico,2006,23669,0,2850,7000,6925,72,30666,1275,0,1650,350,0,5475,600,23316,30666,0,
11000,"Animal Numbers, Cattle",MX,Mexico,2007,23316,0,2966,6711,6732,81,30129,1089,0,1452,337,0,5690,500,22850,30129,0,
11000,"Animal Numbers, Cattle",MX,Mexico,2008,22850,0,3060,6810,6754,90,29694,738,0,1489,330,0,5815,475,22666,29694,0,
11000,"Animal Numbers, Cattle",MX,Mexico,2009,22666,0,3157,6909,6875,20,29561,980,0,1519,325,0,5897,492,22192,29561,0,
11000,"Animal Numbers, Cattle",MX,Mexico,2010,22192,0,3175,6960,7000,25,29217,1261,0,1535,300,0,6050,450,21456,29217,0,
11000,"Animal Numbers, Cattle",MX,Mexico,2011,21456,0,3185,7000,6900,16,28372,1435,0,1600,300,0,6347,500,20090,28372,0,
11000,"Animal Numbers, Cattle",MX,Mexico,2012,20090,0,3200,6900,6800,10,26900,1539,0,1575,300,0,6375,465,18521,26900,0,
11000,"Animal Numbers, Cattle",MX,Mexico,2013,18521,0,3200,6750,6700,30,25251,1045,0,1450,300,0,6200,246,17760,25251,0,
11000,"Animal Numbers, Cattle",MX,Mexico,2014,17760,0,3215,6700,6750,28,24538,1177,0,1400,300,0,6000,241,17120,24538,0,
11000,"Animal Numbers, Cattle",MX,Mexico,2015,17120,0,3250,6700,6850,23,23993,1213,0,1350,275,0,5975,190,16615,23993,0,
11000,"Animal Numbers, Cattle",MX,Mexico,2016,16615,0,3275,6800,7100,31,23746,1130,0,1300,220,0,5955,171,16490,23746,0,
11000,"Animal Numbers, Cattle",MX,Mexico,2017,16490,0,3350,7300,7485,32,24007,1203,0,1320,230,0,6070,150,16584,24007,0,
11000,"Animal Numbers, Cattle",MX,Mexico,2018,16584,0,3400,7500,7700,24,24308,1278,0,1350,240,0,6180,151,16699,24308,0,
11000,"Animal Numbers, Cattle",NZ,New Zealand,2000,9070,0,3330,1478,3903,0,12973,10,0,661,1085,0,3288,275,9400,12973,0,
11000,"Animal Numbers, Cattle",NZ,New Zealand,2001,9400,0,3370,1452,3918,0,13318,11,0,587,1235,0,3377,274,9656,13318,0,
11000,"Animal Numbers, Cattle",NZ,New Zealand,2002,9656,0,3883,1263,4038,0,13694,11,0,703,1343,0,3563,360,9760,13694,0,
11000,"Animal Numbers, Cattle",NZ,New Zealand,2003,9760,0,3927,1280,4352,0,14112,18,0,846,1565,0,4117,437,9540,14112,0,
11000,"Animal Numbers, Cattle",NZ,New Zealand,2004,9540,0,3966,1230,4413,0,13953,69,0,862,1417,0,4043,426,9415,13953,0,
11000,"Animal Numbers, Cattle",NZ,New Zealand,2005,9415,0,4005,1220,4335,0,13750,50,0,734,1361,0,3800,435,9465,13750,0,
11000,"Animal Numbers, Cattle",NZ,New Zealand,2006,9465,0,4100,1260,4345,0,13810,32,0,691,1353,0,3723,445,9610,13810,0,
11000,"Animal Numbers, Cattle",NZ,New Zealand,2007,9610,0,4163,1270,4192,0,13802,28,0,635,1343,0,3567,477,9730,13802,0,
11000,"Animal Numbers, Cattle",NZ,New Zealand,2008,9730,0,4280,1200,4446,0,14176,17,0,701,1488,0,3907,537,9715,14176,0,
11000,"Animal Numbers, Cattle",NZ,New Zealand,2009,9715,0,4348,1104,4523,0,14238,13,0,834,1430,0,3797,511,9917,14238,0,
11000,"Animal Numbers, Cattle",NZ,New Zealand,2010,9917,0,4597,1096,4530,0,14447,27,0,866,1540,0,3967,589,9864,14447,0,
11000,"Animal Numbers, Cattle",NZ,New Zealand,2011,9864,0,4680,1118,4786,0,14650,34,0,804,1642,0,3913,682,10021,14650,0,
11000,"Animal Numbers, Cattle",NZ,New Zealand,2012,10021,0,4816,1053,4926,0,14947,42,0,761,1669,0,3929,796,10180,14947,0,
11000,"Animal Numbers, Cattle",NZ,New Zealand,2013,10180,0,5009,1060,4923,0,15103,33,0,906,1921,0,4265,622,10183,15103,0,
11000,"Animal Numbers, Cattle",NZ,New Zealand,2014,10183,0,5005,1019,5440,0,15623,79,0,979,2098,0,4607,569,10368,15623,0,
11000,"Animal Numbers, Cattle",NZ,New Zealand,2015,10368,0,5176,1012,5040,0,15408,21,0,1161,2113,0,4811,543,10033,15408,0,
11000,"Animal Numbers, Cattle",NZ,New Zealand,2016,10033,0,5056,982,5060,0,15093,41,0,1073,1890,0,4400,500,10152,15093,0,
11000,"Animal Numbers, Cattle",NZ,New Zealand,2017,10152,0,5202,954,4728,0,14880,27,0,970,1677,0,4157,550,10146,14880,0,
11000,"Animal Numbers, Cattle",NZ,New Zealand,2018,10146,0,5044,976,5050,0,15196,17,0,989,1816,0,4363,583,10233,15196,0,
11000,"Animal Numbers, Cattle",NU,Nicaragua,2000,3439,0,0,0,650,13,4102,72,0,170,0,0,353,50,3627,4102,0,
11000,"Animal Numbers, Cattle",NU,Nicaragua,2001,3627,0,0,0,625,28,4280,76,0,185,0,0,362,65,3777,4280,0,
11000,"Animal Numbers, Cattle",NU,Nicaragua,2002,3777,0,0,0,625,5,4407,65,0,185,0,0,389,50,3903,4407,0,
11000,"Animal Numbers, Cattle",NU,Nicaragua,2003,3903,0,0,0,575,7,4485,65,0,200,0,0,429,40,3951,4485,0,
11000,"Animal Numbers, Cattle",NU,Nicaragua,2004,3951,0,0,0,625,2,4578,37,0,200,0,0,485,50,4006,4578,0,
11000,"Animal Numbers, Cattle",NU,Nicaragua,2005,4006,0,0,0,650,4,4660,46,0,190,0,0,504,50,4060,4660,0,
11000,"Animal Numbers, Cattle",NU,Nicaragua,2006,4060,0,0,0,650,2,4712,30,0,185,0,0,538,50,4094,4712,0,
11000,"Animal Numbers, Cattle",NU,Nicaragua,2007,4094,0,0,0,675,1,4770,32,0,200,0,0,585,45,4108,4770,0,
11000,"Animal Numbers, Cattle",NU,Nicaragua,2008,4108,0,0,0,675,1,4784,18,0,210,0,0,625,39,4102,4784,0,
11000,"Animal Numbers, Cattle",NU,Nicaragua,2009,4102,0,0,0,675,1,4778,25,0,190,0,0,600,40,4113,4778,0,
11000,"Animal Numbers, Cattle",RP,Philippines,2000,5502,0,0,0,1045,230,6777,0,0,0,0,0,1225,80,5472,6777,0,
11000,"Animal Numbers, Cattle",RP,Philippines,2001,5472,0,0,0,1180,100,6752,0,0,0,0,0,1200,40,5512,6752,0,
11000,"Animal Numbers, Cattle",RP,Philippines,2002,5512,0,0,0,1141,120,6773,0,0,0,0,0,1150,56,5567,6773,0,
11000,"Animal Numbers, Cattle",RP,Philippines,2003,5567,0,0,0,1190,100,6857,0,0,0,0,0,1250,40,5567,6857,0,
11000,"Animal Numbers, Cattle",RP,Philippines,2004,5567,0,0,0,1150,55,6772,0,0,0,0,0,1150,40,5582,6772,0,
11000,"Animal Numbers, Cattle",RP,Philippines,2005,5582,0,0,0,1105,25,6712,0,0,0,0,0,1120,42,5550,6712,0,
11000,"Animal Numbers, Cattle",RP,Philippines,2006,5550,0,0,0,1102,25,6677,0,0,0,0,0,1097,40,5540,6677,0,
11000,"Animal Numbers, Cattle",RP,Philippines,2007,5540,0,0,0,1100,40,6680,0,0,0,0,0,1095,40,5545,6680,0,
11000,"Animal Numbers, Cattle",RS,Russia,2000,28060,0,13139,0,10117,4,38181,7,0,0,0,0,9560,1094,27520,38181,0,
11000,"Animal Numbers, Cattle",RS,Russia,2001,27520,0,12743,0,9684,9,37213,2,0,0,0,0,8940,881,27390,37213,0,
11000,"Animal Numbers, Cattle",RS,Russia,2002,27390,0,12311,0,9602,11,37003,6,0,0,0,0,9329,822,26846,37003,0,
11000,"Animal Numbers, Cattle",RS,Russia,2003,26846,0,11854,0,8891,10,35747,11,0,0,0,0,9759,886,25091,35747,0,
11000,"Animal Numbers, Cattle",RS,Russia,2004,25091,0,11083,0,8534,7,33632,8,0,0,0,0,9717,753,23154,33632,0,
11000,"Animal Numbers, Cattle",RS,Russia,2005,23154,0,10244,0,7786,14,30954,0,0,0,0,0,8727,602,21625,30954,0,
11000,"Animal Numbers, Cattle",RS,Russia,2006,21625,0,9522,0,8390,58,30073,0,0,0,0,0,7970,541,21562,30073,0,
11000,"Animal Numbers, Cattle",RS,Russia,2007,21562,0,9360,0,7965,75,29602,1,0,0,0,0,7494,561,21546,29602,0,
11000,"Animal Numbers, Cattle",RS,Russia,2008,21546,0,9175,145,7586,58,29190,2,0,0,0,0,7653,495,21040,29190,0,
11000,"Animal Numbers, Cattle",RS,Russia,2009,21040,0,8977,150,7389,49,28478,1,0,0,0,0,7337,463,20677,28478,0,
11000,"Animal Numbers, Cattle",RS,Russia,2010,20677,0,8858,171,6952,38,27667,2,0,0,0,0,7221,474,19970,27667,0,
11000,"Animal Numbers, Cattle",RS,Russia,2011,19970,0,8553,290,7239,95,27304,5,0,0,0,0,6720,445,20134,27304,0,
11000,"Animal Numbers, Cattle",RS,Russia,2012,20134,0,8678,310,6920,138,27192,6,0,0,0,0,6840,416,19930,27192,0,
11000,"Animal Numbers, Cattle",RS,Russia,2013,19930,0,8469,390,6820,97,26847,13,0,0,0,0,6800,470,19564,26847,0,
11000,"Animal Numbers, Cattle",RS,Russia,2014,19564,0,8201,460,6670,75,26309,28,0,0,0,0,6750,379,19152,26309,0,
11000,"Animal Numbers, Cattle",RS,Russia,2015,19152,0,7982,490,6620,94,25866,27,0,0,0,0,6635,325,18879,25866,0,
11000,"Animal Numbers, Cattle",RS,Russia,2016,18879,0,7800,548,6600,63,25542,11,0,0,0,0,6548,345,18638,25542,0,
11000,"Animal Numbers, Cattle",RS,Russia,2017,18638,0,7088,826,6572,65,25275,15,0,0,0,0,6400,275,18585,25275,0,
11000,"Animal Numbers, Cattle",RS,Russia,2018,18585,0,7049,850,6564,115,25264,30,0,0,0,0,6500,300,18434,25264,0,
11000,"Animal Numbers, Cattle",SF,South Africa,2000,13580,0,1688,7841,3810,75,17465,8,0,1125,35,0,3235,762,13460,17465,0,
11000,"Animal Numbers, Cattle",SF,South Africa,2001,13460,0,2010,7415,3770,105,17335,40,0,1085,30,0,3100,690,13505,17335,0,
11000,"Animal Numbers, Cattle",SF,South Africa,2002,13505,0,1955,7520,3790,145,17440,88,0,1100,30,0,3135,582,13635,17440,0,
11000,"Animal Numbers, Cattle",SF,South Africa,2003,13635,0,1840,7140,3515,130,17280,16,0,1105,40,0,3045,679,13540,17280,0,
11000,"Animal Numbers, Cattle",SF,South Africa,2004,13540,0,1760,6810,3430,145,17115,12,0,1005,55,0,3045,548,13510,17115,0,
11000,"Animal Numbers, Cattle",SF,South Africa,2005,13510,0,1720,7125,3540,210,17260,10,0,1015,50,0,3035,425,13790,17260,0,
11000,"Animal Numbers, Cattle",SF,South Africa,2006,13790,0,1790,7465,3700,210,17700,10,0,1594,49,0,3298,458,13934,17700,0,
11000,"Animal Numbers, Cattle",SF,South Africa,2007,13934,0,1533,7524,3622,171,17727,58,0,1125,63,0,3127,460,14082,17727,0,
11000,"Animal Numbers, Cattle",SF,South Africa,2008,14082,0,1225,7886,3645,120,17847,68,0,1123,62,0,3119,465,14195,17847,0,
11000,"Animal Numbers, Cattle",SF,South Africa,2009,14195,0,1222,7954,3681,100,17976,80,0,1132,63,0,3146,470,14280,17976,0,
11000,"Animal Numbers, Cattle",TW,Taiwan,2000,165,0,119,20,38,0,203,0,0,0,0,0,32,11,160,203,0,
11000,"Animal Numbers, Cattle",TW,Taiwan,2001,160,0,120,20,38,0,198,0,0,0,0,0,32,6,160,198,0,
11000,"Animal Numbers, Cattle",TH,Thailand,2000,3981,0,320,600,440,300,4721,10,0,50,40,0,840,5,3866,4721,0,
11000,"Animal Numbers, Cattle",TU,Turkey,2000,11500,0,4150,3200,4250,5,15755,0,0,0,2100,0,4150,255,11350,15755,0,
11000,"Animal Numbers, Cattle",TU,Turkey,2001,11350,0,4100,3200,4200,0,15550,0,0,0,2100,0,4150,200,11200,15550,0,
11000,"Animal Numbers, Cattle",TU,Turkey,2002,11200,0,4050,3150,4100,0,15300,0,0,0,2100,0,4150,200,10950,15300,0,
11000,"Animal Numbers, Cattle",TU,Turkey,2003,10950,0,3950,3100,4000,1,14951,0,0,0,2050,0,4050,201,10700,14951,0,
11000,"Animal Numbers, Cattle",TU,Turkey,2004,10700,0,3900,3000,3900,0,14600,0,0,0,2000,0,3950,150,10500,14600,0,
11000,"Animal Numbers, Cattle",TU,Turkey,2005,10500,0,3850,2900,3800,2,14302,0,0,0,1950,0,3850,152,10300,14302,0,
11000,"Animal Numbers, Cattle",TU,Turkey,2006,10300,0,3750,2850,3609,2,13911,0,0,0,1900,0,2900,40,10971,13911,0,
11000,"Animal Numbers, Cattle",TU,Turkey,2007,10971,0,4224,1250,2600,4,13575,0,0,250,600,0,2414,40,11121,13575,0,
11000,"Animal Numbers, Cattle",TU,Turkey,2008,11121,0,4259,1307,2656,5,13782,0,0,400,700,0,2806,30,10946,13782,0,
11000,"Animal Numbers, Cattle",TU,Turkey,2009,10946,0,4112,1250,2654,4,13604,0,0,450,800,0,2758,35,10811,13604,0,
11000,"Animal Numbers, Cattle",TU,Turkey,2010,10811,0,4450,1600,3161,140,14112,0,0,250,800,0,2618,39,11455,14112,0,
11000,"Animal Numbers, Cattle",TU,Turkey,2011,11455,0,4500,1700,3178,471,15104,0,0,300,880,0,2579,41,12484,15104,0,
11000,"Animal Numbers, Cattle",TU,Turkey,2012,12484,0,5500,1900,3915,472,16871,0,0,300,900,0,2798,51,14022,16871,0,
11000,"Animal Numbers, Cattle",TU,Turkey,2013,14022,0,5550,1900,3770,194,17986,0,0,250,900,0,3433,20,14533,17986,0,
11000,"Animal Numbers, Cattle",TU,Turkey,2014,14533,0,5660,1900,3503,50,18086,0,0,250,990,0,3714,27,14345,18086,0,
11000,"Animal Numbers, Cattle",TU,Turkey,2015,14345,0,5620,1950,3418,203,17966,0,0,301,1129,0,3811,27,14128,17966,0,
11000,"Animal Numbers, Cattle",TU,Turkey,2016,14128,0,5600,1900,3512,494,18134,0,0,310,1200,0,3902,10,14222,18134,0,
11000,"Animal Numbers, Cattle",TU,Turkey,2017,14222,0,5800,2000,3700,896,18818,0,0,350,1200,0,4308,10,14500,18818,0,
11000,"Animal Numbers, Cattle",TU,Turkey,2018,14500,0,5950,2100,3900,1461,19861,0,0,500,1200,0,4700,11,15150,19861,0,
11000,"Animal Numbers, Cattle",UP,Ukraine,2000,10627,0,5431,0,4874,1,15502,17,0,0,0,0,5790,271,9424,15502,0,
11000,"Animal Numbers, Cattle",UP,Ukraine,2001,9424,0,4958,0,4681,0,14105,4,0,0,0,0,4473,195,9433,14105,0,
11000,"Animal Numbers, Cattle",UP,Ukraine,2002,9433,0,4855,63,4679,0,14112,10,0,0,0,0,4795,199,9108,14112,0,
11000,"Animal Numbers, Cattle",UP,Ukraine,2003,9108,0,4700,60,3356,3,12467,18,0,0,0,0,4565,172,7712,12467,0,
11000,"Animal Numbers, Cattle",UP,Ukraine,2004,7712,0,4227,56,3084,1,10797,6,0,0,0,0,3714,85,6992,10797,0,
11000,"Animal Numbers, Cattle",UP,Ukraine,2005,6992,0,3914,58,3008,2,10002,2,0,0,0,0,3407,79,6514,10002,0,
11000,"Animal Numbers, Cattle",UP,Ukraine,2006,6514,0,3635,58,3454,1,9969,7,0,0,0,0,3683,104,6175,9969,0,
11000,"Animal Numbers, Cattle",UP,Ukraine,2007,6175,0,3347,57,3135,4,9314,1,0,0,0,0,3715,107,5491,9314,0,
11000,"Animal Numbers, Cattle",UP,Ukraine,2008,5491,0,3096,55,2902,3,8396,2,0,0,0,0,3256,59,5079,8396,0,
11000,"Animal Numbers, Cattle",UP,Ukraine,2009,5079,0,2856,44,2770,2,7851,4,0,0,0,0,2944,76,4827,7851,0,
11000,"Animal Numbers, Cattle",UP,Ukraine,2010,4827,0,2737,41,2644,1,7472,0,0,0,0,0,2906,72,4494,7472,0,
11000,"Animal Numbers, Cattle",UP,Ukraine,2011,4494,0,2631,36,2561,3,7058,4,0,0,0,0,2591,37,4426,7058,0,
11000,"Animal Numbers, Cattle",UP,Ukraine,2012,4426,0,2675,35,2604,3,7033,2,0,0,0,0,2336,49,4646,7033,0,
11000,"Animal Numbers, Cattle",UP,Ukraine,2013,4646,0,2554,36,2518,3,7167,11,0,0,0,0,2573,49,4534,7167,0,
11000,"Animal Numbers, Cattle",UP,Ukraine,2014,4534,0,2501,33,2377,1,6912,27,0,0,0,0,2843,46,3996,6912,0,
11000,"Animal Numbers, Cattle",UP,Ukraine,2015,3996,0,2321,28,2251,1,6248,45,0,0,0,0,2305,37,3861,6248,0,
11000,"Animal Numbers, Cattle",UP,Ukraine,2016,3861,0,2226,24,2160,3,6024,51,0,0,0,0,2137,38,3798,6024,0,
11000,"Animal Numbers, Cattle",UP,Ukraine,2017,3798,0,2170,22,2219,1,6018,88,0,0,0,0,2247,38,3645,6018,0,
11000,"Animal Numbers, Cattle",UP,Ukraine,2018,3645,0,2079,21,1995,2,5642,71,0,0,0,0,2052,36,3483,5642,0,
11000,"Animal Numbers, Cattle",US,United States,2000,98199,0,9183,33575,38631,2187,139017,482,0,5524,1172,0,37588,3649,97298,139017,0,
11000,"Animal Numbers, Cattle",US,United States,2001,97298,0,9172,33398,38300,2437,138035,449,0,5774,1047,0,36576,4287,96723,138035,0,
11000,"Animal Numbers, Cattle",US,United States,2002,96723,0,9106,33134,38224,2503,137450,244,0,5759,1082,0,36970,4136,96100,137450,0,
11000,"Animal Numbers, Cattle",US,United States,2003,96100,0,9142,32983,37593,1752,135445,99,0,6129,1039,0,36686,4257,94403,135445,0,
11000,"Animal Numbers, Cattle",US,United States,2004,94403,0,8988,32531,37260,1371,133034,16,0,5162,879,0,33759,4241,95018,133034,0,
11000,"Animal Numbers, Cattle",US,United States,2005,95018,0,9004,32674,37106,1816,133940,22,0,4859,772,0,33311,4265,96342,133940,0,
11000,"Animal Numbers, Cattle",US,United States,2006,96342,0,9104,32702,37016,2289,135647,50,0,5426,748,0,34597,4427,96573,135647,0,
11000,"Animal Numbers, Cattle",US,United States,2007,96573,0,9145,32644,36759,2495,135827,66,0,5767,795,0,35209,4517,96035,135827,0,
11000,"Animal Numbers, Cattle",US,United States,2008,96035,0,9257,32435,36158,2284,134477,107,0,6263,993,0,35508,4141,94721,134477,0,
11000,"Animal Numbers, Cattle",US,United States,2009,94721,0,9333,31794,35939,2002,132662,58,0,6248,980,0,34468,4055,94081,132662,0,
11000,"Animal Numbers, Cattle",US,United States,2010,94081,0,9087,31440,35740,2284,132105,91,0,6542,917,0,35324,3803,92887,132105,0,
11000,"Animal Numbers, Cattle",US,United States,2011,92887,0,9156,30913,35357,2107,130351,194,0,6819,885,0,35108,3889,91160,130351,0,
11000,"Animal Numbers, Cattle",US,United States,2012,91160,0,9236,30282,34469,2283,127912,191,0,6551,801,0,33873,3753,90095,127912,0,
11000,"Animal Numbers, Cattle",US,United States,2013,90095,0,9221,29631,33730,2033,125858,161,0,6356,788,0,33353,3818,88526,125858,0,
11000,"Animal Numbers, Cattle",US,United States,2014,88526,0,9208,29085,33522,2358,124406,108,0,5469,591,0,30857,4298,89143,124406,0,
11000,"Animal Numbers, Cattle",US,United States,2015,89143,0,9307,29302,34087,1984,125214,73,0,5234,476,0,29320,3903,91918,125214,0,
