"","","","","","","January","January","February","February","March","March","April","April","May","May","June","June","July","July","August","August","September","September","October","October","November","November","December","December","Total","Total","","","","","",""
"Norway(*)","12","0406909500","C/SB,IMX,>.5F,QT","2016-2016","MT","0","0.0","7,586","0.9","0","0.0","7,843","0.9","0","0.0","9,914","1.0","0","0.0","10,585","1.1","0","0.0","11,364","1.2","13,107","1.3","0","0.0","60,399","6.5","","","US","NO","0406909500",""
"Norway(*)","12","0406909500","C/SB,IMX,>.5F,QT","2017-2017","MT","0","0.0","0","0.0","0","0.0","7,239","0.8","0","0.0","0","0.0","0","0.0","6,815","0.5","0","0.0","9,985","0.8","0","0.0","0","0.0","24,039","2.1","","","US","NO","0406909500",""
"Norway(*)","12","0406909500","C/SB,IMX,>.5F,QT","2018-2018","MT","7,219","0.7","0","0.0","16,342","1.5","0","0.0","10,746","1.0","0","0.0","8,091","0.8","31,991","4.0","10,205","0.8","10,738","0.9","7,027","0.5","0","0.0","102,359","10.2","","","US","NO","0406909500",""
"Norway(*)","13","0406909700","C/SB,IMX,>.5F,OQ","2018-2018","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","16,885","1.6","0","0.0","0","0.0","0","0.0","0","0.0","16,885","1.6","","","US","NO","0406909700",""
"Norway(*)","14","0406909900","C/SB,IMX,OQ","2015-2015","MT","19,194","2.1","13,641","1.5","19,157","2.1","0","0.0","9,656","1.0","14,271","1.5","9,914","1.1","118,500","9.1","9,585","1.0","0","0.0","0","0.0","22,675","2.4","236,593","21.8","","","US","NO","0406909900",""
"Norway(*)","14","0406909900","C/SB,IMX,OQ","2016-2016","MT","0","0.0","20,539","2.1","0","0.0","0","0.0","0","0.0","9,544","1.5","30,587","3.1","0","0.0","0","0.0","28,588","2.7","0","0.0","0","0.0","89,258","9.4","","","US","NO","0406909900",""
"Norway(*)","14","0406909900","C/SB,IMX,OQ","2017-2017","MT","20,054","1.9","0","0.0","27,679","2.6","0","0.0","0","0.0","34,329","3.2","0","0.0","0","0.0","11,213","1.0","10,124","1.0","0","0.0","11,187","1.1","114,586","10.7","","","US","NO","0406909900",""
"Norway(*)","14","0406909900","C/SB,IMX,OQ","2018-2018","MT","28,999","2.7","0","0.0","26,941","2.5","0","0.0","16,935","1.6","11,900","1.1","11,915","1.1","472,895","33.8","0","0.0","258,102","18.6","0","0.0","0","0.0","827,687","61.4","","","US","NO","0406909900",""
"Nicaragua","1","0406909500","C/SB,IMX,>.5F,QT","2015-2015","MT","89,870","20.9","0","0.0","0","0.0","0","0.0","372,144","76.0","783,671","173.2","217,557","48.3","1,045,887","230.1","1,662,510","365.2","1,746,630","383.7","1,600,184","361.8","538,551","115.0","8,057,004","1,774.4","-66","-68","US","NU","0406909500",""
"Nicaragua","1","0406909500","C/SB,IMX,>.5F,QT","2016-2016","MT","0","0.0","0","0.0","121,254","19.0","332,060","76.0","200,860","38.0","425,017","95.0","253,715","57.0","279,866","56.9","1,270,556","264.7","1,351,671","283.9","1,646,108","340.6","761,423","170.1","6,642,530","1,401.2","-54","-50","US","NU","0406909500",""
"Nicaragua","1","0406909500","C/SB,IMX,>.5F,QT","2017-2017","MT","0","0.0","0","0.0","452,554","94.1","507,415","104.5","556,916","104.5","461,723","95.4","1,721,719","379.9","1,513,063","320.9","1,428,634","303.9","1,504,006","351.4","2,752,122","585.2","1,608,091","325.9","12,506,243","2,665.6","-42","-44","US","NU","0406909500",""
"Nicaragua","1","0406909500","C/SB,IMX,>.5F,QT","2018-2018","MT","190,900","38.0","0","0.0","0","0.0","836,712","157.8","2,547,690","505.3","1,146,440","229.3","338,230","67.6","1,580,922","333.9","2,594,046","537.0","2,385,412","550.3","2,079,739","498.9","1,697,387","403.3","15,397,478","3,321.5","-18","-19","US","NU","0406909500",""
"Nicaragua","2","0406308900","CH,PR-MX,>.5F,QT","2015-2015","MT","0","0.0","0","0.0","0","0.0","214,857","47.7","693,294","154.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","908,151","201.7","","","US","NU","0406308900",""
"Nicaragua","2","0406308900","CH,PR-MX,>.5F,QT","2016-2016","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","75,229","22.0","0","0.0","144,515","39.8","68,343","20.0","219,578","60.0","72,752","20.0","82,218","20.0","662,635","181.9","13","0","US","NU","0406308900",""
"Nicaragua","2","0406308900","CH,PR-MX,>.5F,QT","2017-2017","MT","0","0.0","0","0.0","85,979","20.0","0","0.0","0","0.0","66,579","20.0","144,452","40.9","63,250","19.0","73,114","19.0","0","0.0","162,024","38.0","171,958","40.0","767,356","196.9","6","5","US","NU","0406308900",""
"Nicaragua","2","0406308900","CH,PR-MX,>.5F,QT","2018-2018","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","667,706","151.8","297,912","77.6","294,893","78.1","147,367","40.0","160,754","38.1","230,679","57.9","1,799,311","443.6","43","52","US","NU","0406308900",""
"Nicaragua","3","0406309100","CH,PR-MX,>.5F,OQ","2015-2015","MT","616,550","153.1","1,103,644","249.5","1,040,811","231.3","305,181","67.8","70,500","13.6","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","3,136,686","715.3","","","US","NU","0406309100",""
"Nicaragua","3","0406309100","CH,PR-MX,>.5F,OQ","2017-2017","MT","0","0.0","191,800","40.0","90,389","20.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","282,189","60.0","","","US","NU","0406309100",""
"Nicaragua","3","0406309100","CH,PR-MX,>.5F,OQ","2018-2018","MT","92,400","20.0","87,302","20.0","265,340","59.3","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","169,840","39.9","614,882","139.2","","","US","NU","0406309100",""
"Nicaragua","4","0406909700","C/SB,IMX,>.5F,OQ","2015-2015","MT","816,283","156.5","896,317","174.5","1,164,735","231.8","595,682","113.0","0","0.0","651,758","149.5","1,557,639","332.8","412,288","90.9","135,960","33.3","63,799","17.2","0","0.0","1,123,247","248.3","7,417,708","1,547.8","","","US","NU","0406909700",""
"Nicaragua","4","0406909700","C/SB,IMX,>.5F,OQ","2016-2016","MT","2,495,939","542.1","2,477,747","541.5","1,645,519","366.2","0","0.0","418,981","84.0","813,988","150.3","526,289","97.5","946,393","179.9","194,041","32.3","0","0.0","0","0.0","0","0.0","9,518,897","1,993.8","","","US","NU","0406909700",""
"Nicaragua","4","0406909700","C/SB,IMX,>.5F,OQ","2017-2017","MT","1,949,246","405.0","2,356,315","478.1","1,125,377","227.7","377,708","65.4","702,110","122.3","706,613","115.4","200,881","35.9","74,800","20.0","0","0.0","160,333","39.0","0","0.0","0","0.0","7,653,383","1,508.8","","","US","NU","0406909700",""
"Nicaragua","4","0406909700","C/SB,IMX,>.5F,OQ","2018-2018","MT","2,547,128","494.0","2,319,974","440.0","2,665,972","484.5","744,699","129.1","0","0.0","972,904","172.1","395,152","68.7","472,419","92.1","84,897","18.8","93,409","19.0","182,490","39.0","9,424","2.4","10,488,468","1,959.8","-95","-94","US","NU","0406909700",""
"Nicaragua","5","0406100800","CHONGOS, OQ","2018-2018","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","120,935","33.2","0","0.0","0","0.0","0","0.0","0","0.0","120,935","33.2","","","US","NU","0406100800",""
"Nicaragua","6","0406909000","C/SB,IMX,SW-E,QT","2016-2016","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","383,915","64.1","294,809","58.4","678,724","122.5","-23","-9","US","NU","0406909000",""
"Nicaragua","7","0406909900","C/SB,IMX,OQ","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","10,932","5.5","0","0.0","0","0.0","0","0.0","0","0.0","10,932","5.5","","","US","NU","0406909900",""
"Nicaragua","7","0406909900","C/SB,IMX,OQ","2016-2016","MT","20,800","10.4","0","0.0","100,122","17.3","107,597","19.6","109,973","20.0","0","0.0","92,150","19.0","368,600","76.0","276,450","57.0","276,450","57.0","368,600","76.0","368,600","76.0","2,089,342","428.3","","0","US","NU","0406909900",""
"Nicaragua","7","0406909900","C/SB,IMX,OQ","2017-2017","MT","0","0.0","0","0.0","0","0.0","90,026","18.6","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","87,970","19.0","177,996","37.6","","","US","NU","0406909900",""
"Nicaragua","7","0406909900","C/SB,IMX,OQ","2018-2018","MT","0","0.0","0","0.0","117,285","19.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","85,250","17.5","0","0.0","0","0.0","202,535","36.5","","","US","NU","0406909900",""
"Bulgaria","1","0406905700","CH,PEC,IOL,NS4GR","2015-2015","MT","528,413","120.9","489,189","116.5","392,774","101.2","219,423","61.7","592,781","160.0","508,983","125.4","461,242","125.8","472,436","125.2","578,703","138.8","595,418","150.5","693,255","174.5","341,301","92.0","5,873,918","1,492.4","-51","-47","US","BU","0406905700",""
"Bulgaria","1","0406905700","CH,PEC,IOL,NS4GR","2016-2016","MT","540,691","154.2","529,260","153.8","400,221","113.7","580,770","152.5","456,619","124.0","435,883","125.2","544,626","141.3","351,974","102.2","450,518","120.7","494,206","138.4","728,525","207.0","556,477","162.4","6,069,770","1,695.4","-24","-22","US","BU","0406905700",""
"Bulgaria","1","0406905700","CH,PEC,IOL,NS4GR","2017-2017","MT","499,070","146.1","461,483","115.8","536,557","148.3","622,083","185.9","557,250","149.7","332,470","79.9","774,215","202.5","450,636","137.0","334,207","90.6","572,087","158.4","648,233","164.1","455,482","127.2","6,243,773","1,705.5","-30","-22","US","BU","0406905700",""
"Bulgaria","1","0406905700","CH,PEC,IOL,NS4GR","2018-2018","MT","584,430","146.6","608,198","143.3","547,353","126.5","464,970","110.4","489,739","130.9","764,049","160.0","571,049","161.0","792,970","193.3","387,168","111.4","505,412","122.8","357,365","95.1","1,030,037","258.9","7,102,740","1,760.1","188","172","US","BU","0406905700",""
"Bulgaria","2","0406905600","CH,SHMK,IOL,S4GR","2015-2015","MT","722,008","226.6","177,928","58.1","335,188","120.8","113,660","38.0","156,229","43.9","166,377","46.5","501,582","125.4","133,948","57.4","204,236","61.3","226,726","60.0","337,264","110.7","270,357","79.9","3,345,503","1,028.5","-20","-28","US","BU","0406905600",""
"Bulgaria","2","0406905600","CH,SHMK,IOL,S4GR","2016-2016","MT","304,960","96.9","276,454","86.6","301,725","90.0","188,359","66.2","195,804","46.0","26,678","4.7","307,884","83.3","290,959","76.8","248,444","65.5","255,864","73.2","446,994","126.4","536,040","154.8","3,380,165","970.4","20","22","US","BU","0406905600",""
"Bulgaria","2","0406905600","CH,SHMK,IOL,S4GR","2017-2017","MT","390,632","113.9","306,017","89.5","219,078","52.1","330,105","81.8","88,228","30.1","86,001","19.1","211,709","42.2","220,853","57.7","86,875","20.9","506,013","134.7","362,281","101.7","316,844","84.1","3,124,636","827.6","-13","-17","US","BU","0406905600",""
"Bulgaria","2","0406905600","CH,SHMK,IOL,S4GR","2018-2018","MT","406,231","118.8","0","0.0","463,418","108.4","413,149","103.2","281,787","75.7","357,433","83.7","122,307","32.7","590,825","157.2","239,812","61.0","251,555","68.5","192,916","58.6","598,933","159.0","3,918,366","1,026.7","210","172","US","BU","0406905600",""
"Bulgaria","3","0406909500","C/SB,IMX,>.5F,QT","2015-2015","MT","25,696","4.6","52,535","10.0","78,164","21.0","37,020","8.0","63,964","14.6","69,288","29.0","89,018","28.4","32,707","8.9","38,942","10.1","93,608","20.4","138,246","34.3","73,510","17.6","792,698","207.0","-47","-49","US","BU","0406909500",""
"Bulgaria","3","0406909500","C/SB,IMX,>.5F,QT","2016-2016","MT","52,671","17.6","32,121","6.3","43,668","9.6","60,382","11.6","59,838","12.6","30,789","6.0","39,204","14.4","33,879","8.7","27,256","4.4","109,131","31.7","78,415","20.1","16,472","3.0","583,826","145.8","-79","-85","US","BU","0406909500",""
"Bulgaria","3","0406909500","C/SB,IMX,>.5F,QT","2017-2017","MT","33,427","8.0","43,251","12.1","48,743","12.0","57,634","11.8","61,294","12.7","38,061","8.5","80,969","19.0","56,237","13.3","46,748","9.4","82,036","16.6","53,327","12.3","186,097","38.4","787,824","174.2","249","211","US","BU","0406909500",""
"Bulgaria","3","0406909500","C/SB,IMX,>.5F,QT","2018-2018","MT","8,657","1.5","13,952","2.9","29,639","6.6","77,760","15.7","41,855","8.8","143,898","36.3","44,084","8.1","165,740","35.5","53,259","11.7","67,759","20.0","65,753","15.8","179,546","43.8","891,902","206.9","173","177","US","BU","0406909500",""
"Bulgaria","4","0406909900","C/SB,IMX,OQ","2015-2015","MT","28,394","12.5","16,448","4.0","15,134","3.8","2,296","0.6","50,714","16.7","20,809","4.7","5,067","1.7","11,515","2.2","25,030","5.3","43,456","15.2","3,390","0.9","41,262","11.3","263,515","78.8","1,117","1,182","US","BU","0406909900",""
"Bulgaria","4","0406909900","C/SB,IMX,OQ","2016-2016","MT","16,163","3.7","6,588","1.5","12,208","3.9","24,826","6.3","44,009","14.8","14,256","2.8","9,787","2.1","6,459","1.4","11,613","2.3","15,508","3.5","32,569","6.1","32,159","13.9","226,145","62.3","-1","129","US","BU","0406909900",""
"Bulgaria","4","0406909900","C/SB,IMX,OQ","2017-2017","MT","23,930","6.5","2,231","0.5","12,162","2.3","15,672","4.8","40,122","14.9","7,646","1.7","60,157","19.3","2,610","0.6","16,277","2.8","7,158","1.5","31,545","14.1","32,341","7.1","251,851","76.1","3","-50","US","BU","0406909900",""
"Bulgaria","4","0406909900","C/SB,IMX,OQ","2018-2018","MT","66,411","20.2","15,718","2.5","23,789","5.3","31,025","6.4","28,779","13.3","43,600","15.0","36,274","15.2","19,487","4.0","15,865","4.7","0","0.0","28,930","16.3","78,431","29.6","388,309","132.5","171","82","US","BU","0406909900",""
"Bulgaria","5","0406902000","CH,GJT,GTMK/W,ET","2015-2015","MT","0","0.0","0","0.0","8,903","3.0","0","0.0","0","0.0","10,211","1.6","11,606","2.8","0","0.0","0","0.0","2,784","0.3","8,673","2.1","0","0.0","42,177","9.8","","","US","BU","0406902000",""
"Bulgaria","5","0406902000","CH,GJT,GTMK/W,ET","2016-2016","MT","11,457","2.7","2,677","0.3","0","0.0","8,980","2.9","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","8,836","3.0","0","0.0","8,567","3.5","40,517","12.5","","","US","BU","0406902000",""
"Bulgaria","5","0406902000","CH,GJT,GTMK/W,ET","2017-2017","MT","0","0.0","5,542","2.4","18,584","5.4","0","0.0","8,818","3.6","0","0.0","0","0.0","9,420","2.1","0","0.0","4,752","1.0","17,860","16.3","27,647","6.1","92,623","36.8","55","-63","US","BU","0406902000",""
"Bulgaria","5","0406902000","CH,GJT,GTMK/W,ET","2018-2018","MT","0","0.0","0","0.0","3,419","0.6","5,891","0.7","0","0.0","9,549","2.1","0","0.0","6,222","2.5","23,175","7.1","6,232","2.3","6,281","2.6","15,366","6.2","76,135","24.1","145","137","US","BU","0406902000",""
"Bulgaria","6","0406904300","CH,IT-TYP,X-CM","2017-2017","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","9,935","2.1","9,935","2.1","","","US","BU","0406904300",""
"Bulgaria","6","0406904300","CH,IT-TYP,X-CM","2018-2018","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","25,523","6.8","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","11,881","3.8","37,404","10.5","","","US","BU","0406904300",""
"Bulgaria","7","0406109500","CH,F,OT,>.5%F,OQ","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","5,981","0.9","0","0.0","5,981","0.9","","","US","BU","0406109500",""
"Bulgaria","7","0406109500","CH,F,OT,>.5%F,OQ","2016-2016","MT","0","0.0","6,855","1.1","0","0.0","0","0.0","8,205","1.6","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","15,060","2.7","","","US","BU","0406109500",""
"Bulgaria","7","0406109500","CH,F,OT,>.5%F,OQ","2017-2017","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","13,501","2.0","13,501","2.0","","","US","BU","0406109500",""
"Bulgaria","8","0406305500","CH,SHP MK,P,NGP","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","27,265","4.7","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","27,265","4.7","","","US","BU","0406305500",""
"Bulgaria","8","0406305500","CH,SHP MK,P,NGP","2017-2017","MT","0","0.0","0","0.0","22,593","6.1","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","33,135","7.1","0","0.0","55,728","13.2","","","US","BU","0406305500",""
"Bulgaria","8","0406305500","CH,SHP MK,P,NGP","2018-2018","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","16,302","3.4","0","0.0","0","0.0","0","0.0","16,302","3.4","","","US","BU","0406305500",""
"Bulgaria","9","0406309500","CH,PR-MX,NES","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","33,854","4.9","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","33,854","4.9","","","US","BU","0406309500",""
"Bulgaria","9","0406309500","CH,PR-MX,NES","2017-2017","MT","0","0.0","0","0.0","23,991","4.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","18,157","2.5","0","0.0","42,148","6.5","","","US","BU","0406309500",""
"Bulgaria","9","0406309500","CH,PR-MX,NES","2018-2018","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","11,981","1.6","0","0.0","0","0.0","0","0.0","11,981","1.6","","","US","BU","0406309500",""
"Bulgaria","10","0406905900","CH,SHP MK,NESOI","2015-2015","MT","0","0.0","2,025","1.5","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","2,025","1.5","","","US","BU","0406905900",""
"Bulgaria","11","0406906300","C/SB,IMX,NESOI","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","8,295","1.4","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","8,295","1.4","","","US","BU","0406906300",""
"Bulgaria","12","0406908800","C/SB,IMX,E-G,OQ","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","9,517","1.6","0","0.0","0","0.0","0","0.0","9,517","1.6","","","US","BU","0406908800",""
"Bulgaria","13","0406909700","C/SB,IMX,>.5F,OQ","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","2,538","0.9","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","2,538","0.9","","","US","BU","0406909700",""
"Bulgaria","13","0406909700","C/SB,IMX,>.5F,OQ","2016-2016","MT","0","0.0","14,571","2.4","0","0.0","6,433","2.2","6,554","2.2","0","0.0","26,307","6.7","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","53,865","13.3","","","US","BU","0406909700",""
"Austria","1","0406909500","C/SB,IMX,>.5F,QT","2015-2015","MT","434,001","61.1","456,181","65.7","584,630","92.8","845,466","135.9","577,844","96.1","702,844","115.9","510,311","84.2","537,033","81.5","471,193","80.1","134,323","22.2","501,094","79.5","351,711","60.8","6,106,631","975.8","-30","-24","US","AU","0406909500",""
"Austria","1","0406909500","C/SB,IMX,>.5F,QT","2016-2016","MT","677,289","107.5","544,402","87.6","727,665","117.1","551,473","88.9","510,058","88.3","396,624","68.5","788,525","131.1","840,050","140.3","502,862","95.5","599,772","110.4","569,665","108.3","543,765","86.5","7,252,150","1,230.1","-5","-20","US","AU","0406909500",""
"Austria","1","0406909500","C/SB,IMX,>.5F,QT","2017-2017","MT","363,289","67.4","251,767","40.3","398,230","68.4","663,008","119.3","331,256","63.2","594,496","95.4","562,165","92.5","531,330","79.4","509,383","86.9","650,859","104.0","655,720","95.8","493,929","85.7","6,005,432","998.2","-25","-11","US","AU","0406909500",""
"Austria","1","0406909500","C/SB,IMX,>.5F,QT","2018-2018","MT","714,972","103.3","520,203","84.7","724,050","93.9","935,042","146.5","627,248","97.1","775,623","121.3","633,349","92.4","407,297","67.9","554,693","93.9","428,999","66.3","440,453","74.8","875,623","138.3","7,637,552","1,180.2","99","85","US","AU","0406909500",""
"Austria","2","0406305100","CH,PR-G,QT","2018-2018","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","115,086","19.6","0","0.0","0","0.0","0","0.0","230,172","39.3","345,258","58.9","","","US","AU","0406305100",""
"Austria","3","0406309500","CH,PR-MX,NES","2017-2017","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","33,695","6.8","0","0.0","0","0.0","0","0.0","54,294","9.7","87,989","16.4","","","US","AU","0406309500",""
